회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,전년도당초금액(천원),금년도정부안(천원),금년도국회확정(천원)
2017,금융위원회,일반회계,,일반·지방행정,재정·금융,회계기금간거래(전출금),회계기금간전출(일반회계),1800000000,1800000000,1800000000
2017,기상청,일반회계,,과학기술,과학기술일반,국제협력교육홍보,교육훈련 및 대국민 기상인식 제고,3885000,3690000,3689000
2017,기상청,일반회계,,과학기술,과학기술일반,국제협력교육홍보,국제기상협력 및 선진기술 습득,4864000,5019000,5009000
2017,기상청,일반회계,,과학기술,과학기술일반,기상관측,기상레이더 관측,12548000,8374000,8374000
2017,기상청,일반회계,,과학기술,과학기술일반,기상관측,기상정보시스템 운영,40938000,42512000,42512000
2017,기상청,일반회계,,과학기술,과학기술일반,기상관측,지상 및 고층 기상관측,11651000,14872000,14871000
2017,기상청,일반회계,,과학기술,과학기술일반,기상관측,지진관측,8108000,9418000,20266000
2017,기상청,일반회계,,과학기술,과학기술일반,기상서비스 진흥,기상산업 진흥,11963000,12074000,12074000
2017,기상청,일반회계,,과학기술,과학기술일반,기상서비스 진흥,기후자료 관리 서비스,3775000,3432000,3431000
2017,기상청,일반회계,,과학기술,과학기술일반,기상연구,기상·지진 See-At 기술개발,22072000,22503000,23003000
2017,기상청,일반회계,,과학기술,과학기술일반,기상연구,기상관측위성개발,78175000,42093000,42092000
2017,기상청,일반회계,,과학기술,과학기술일반,기상연구,기상업무지원기술개발,24039000,23541000,23541000
2017,기상청,일반회계,,과학기술,과학기술일반,기상연구,선진기상기술개발,21091000,19759000,19759000
2017,기상청,일반회계,,과학기술,과학기술일반,기상예보,국가태풍센터 운영,1184000,1093000,1093000
2017,기상청,일반회계,,과학기술,과학기술일반,기상예보,예보 및 통보체계 개선,7600000,7576000,7576000
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,본부 기본경비,7727000,7879000,7879000
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,본부인건비,32986102,34284019,34284019
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,소속기관 기본경비,1761000,1796000,1796000
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,소속기관 인건비,15933651,17938783,17938783
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,지방청 기본경비,8428000,8208000,8208000
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,지방청인건비,31585610,31607041,31607041
2017,기상청,일반회계,,과학기술,과학기술일반,기상행정 지원,청사 시설 개선,12275000,15794000,15794000
2017,기상청,일반회계,,과학기술,과학기술일반,기후변화 과학,기후변화 과학정보 생산 및 서비스,7241000,7248000,7245000
2017,기상청,일반회계,,과학기술,과학기술일반,기후변화 과학,아태 기후정보서비스 및 연구개발,7750000,8428000,8428000
2017,기상청,일반회계,,과학기술,과학기술일반,기후변화 과학,해양기후 정보 생산 및 제공,11099000,11818000,11818000
2017,기상청,일반회계,,과학기술,과학기술일반,책임행정기관 운영,책임행정기관 기본경비,824000,857000,857000
2017,기상청,일반회계,,과학기술,과학기술일반,책임행정기관 운영,책임행정기관 인건비,6566509,6912184,6912184
2017,기상청,일반회계,,과학기술,과학기술일반,책임행정기관 운영,항공기상관측,4169000,3658000,3658000
2017,기상청,일반회계,,과학기술,과학기술일반,책임행정기관 운영,항공기상정보시스템 운영,1847000,1561000,1561000
2017,기획재정부,에너지및자원사업특별회계,투자계정,일반·지방행정,재정·금융,경제정책,배출권거래제총괄운영,0,1018000,990000
2017,기획재정부,일반회계,,교통및물류,물류등기타,사회기반시설 민자사업 지원,산업기반신용보증기금 출연,18000000,18000000,18000000
2017,기획재정부,일반회계,,예비비,예비비,예비비,예비비,3150000000,3500000000,3000000000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제정책,경제혁신 3개년계획 점검 및 관리,387000,200000,150000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제정책,국가경쟁력 강화 지원,150000,127000,127000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제정책,배출권 거래제 총괄운영,0,0,0
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제정책,소비자물가관리,1003000,986000,986000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제정책,중장기 경제전략 기획사업,945000,896000,896000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제협력,경제발전경험공유사업,22540000,20288000,20288000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제협력,경제협력강화지원,2646000,2929000,2629000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제협력,지식협력단지 조성,13440000,0,0
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제협력,지식협력단지운영,15408000,11221000,11221000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,경제협력,한국수출입은행 출자,0,0,0
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,공공정책,공공기관 평가 및 관리,5034000,4942000,4942000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국고관리,국고업무관리지원,753000,645000,645000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국고관리,국유재산관리,1145000,1179000,1179000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국고관리,일시차입금이자상환,54000000,47000000,27000000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국제금융,국제금융강화지원,5749000,12874000,12719000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국제금융,국제금융기구 출연,103662000,114218000,114218000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국제금융,국제금융센터보조,2000000,2000000,2000000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국제금융,녹색기후기금 협력지원,13323000,14108000,14108000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,국제금융,외국환평형기금 출연,0,0,0
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,기획재정 정책지원,8673000,7628000,7428000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,기획재정 행정효율성 증진 및 능력개발,720000,758000,758000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,기획재정정보화,4944000,5126000,5126000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,기획재정해외네트워크구축,1062000,1009000,1009000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,본부 기본경비,20613000,21422000,21357000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,기획재정 행정지원,본부 인건비,79188211,84505438,84505438
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,자문회의 지원,국민경제자문회의 지원단 운영,2059000,1953000,1943000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정관리,국가회계운영,1792000,1315000,1315000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정관리,국제기구 공동연구 자문,195000,185000,185000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정관리,재정사업 타당성조사,10262000,9749000,9749000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정관리,재정사업평가,2840000,2618000,1517000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정관리,재정집행관리,283000,235000,235000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정기획,국가재정운용계획수립,921000,871000,871000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정기획,디지털예산회계시스템 운영,37318000,47884000,47900000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정기획,중장기 재정 전략 수립,3018000,3202000,3182000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정운용,국고보조금 관리 및 제도개선,123000,117000,117000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정운용,국제 재정협력 강화,536000,636000,636000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정운용,연구개발예산편성지원,450000,450000,450000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정운용,재정운용 협력기반 구축·운영,3254000,3309000,3309000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,재정운용,정보화 투자관리 효율화,0,394000,394000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,정부위원회,청년위원회 운영,4600000,4403000,4186000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,정책조정,경제정책조정지원,4537000,5128000,5128000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,조세정책,조세정책지원,5502000,5308000,5308000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,회계기금간거래(예수원금상환),일반회계 예수원금상환,0,0,0
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,회계기금간거래(예수이자상환),회계기금간예수이자상환(일반회계),12942479000,8297868000,8035086000
2017,기획재정부,일반회계,,일반·지방행정,재정·금융,회계기금간거래(전출금),회계기금간전출(일반회계),2139043000,1750004000,1750004000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,경쟁력제고,경쟁력제고(농특),69604000,38080000,38357000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,농업기계장비,26400000,28500000,28500000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,농업재해보험,286885000,286995000,286995000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,농협사업구조개편,169520000,52470000,58345000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,이차보전,217976000,217319000,210519000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,재해대책,108500000,127500000,76500000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농가경영안정,정책자금관리,2609000,2760000,2760000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농림축산검역검사,가축검역(농특),15357000,14933000,14933000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농림축산식품행정지원,농림행정정보화(정보화),8065000,7803000,7803000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농림축산식품행정지원,농업농촌알리기,6506000,5691000,5691000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농림축산식품행정지원,농업정보환경지원(정보화),7046000,7007000,7007000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농림축산식품행정지원,정책연구개발(R&D),2252000,2139000,2139000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농산물가격안정 및 유통효율화,농산물유통개선(농특),24288000,22668000,22668000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농산물가격안정 및 유통효율화,농업관측,8311000,8238000,8339000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농산물품질관리,농산물안전성관리,53994000,52958000,52958000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농산물품질관리,품질관리정보화(정보화),5539000,5509000,5509000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업생산기반확충,농업시설개선(농특),577030000,486253000,512853000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업생산기반확충,다목적 용수개발,403325000,362570000,365970000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업생산기반확충,대단위농업개발 및 시설정비,132823000,112600000,115600000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업생산기반확충,재해예방(농특),388180000,339500000,341000000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업생산기반확충,채무상환,14680000,12854000,12854000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,농촌지역개발(농특),9380000,14478000,14478000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,양곡관리,식량생산유통지원,25694000,26874000,25994000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,종자관리,종자산업육성(농특),37556000,32338000,32338000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,종자관리,종자원정보화(정보화),1379000,1429000,1429000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,축산물안전관리,가축방역(농특),184495000,218637000,158761000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,친환경농업육성,친환경농자재,228552000,225740000,226740000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,회계기금간거래(예수원금상환),회계기금간예수원금상환(농특회계),0,0,0
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,회계기금간거래(예수이자상환),공자기금예수이자상환(농특회계),31317000,31231000,31231000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,회계기금간거래(전출금),회계기금간전출(농특회계),632395000,286096000,286096000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,식품업,식품산업육성,농식품수출촉진,52555000,68462000,63432000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,식품업,식품산업육성,식품산업육성,41202000,38416000,38310000
2017,농림축산식품부,농어촌구조개선특별회계,구조개선사업계정,농림수산,식품업,식품산업육성,식품안전및규격(농특),10105000,9581000,9581000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,농가경영안정,농가소득보전,1189920000,1161071000,1161071000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,농식품기술개발정책연구,농식품기술개발,193709000,178124000,179924000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,농업경영체육성,전문농업경영체육성 및 교육,54895000,56069000,55464000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,농촌복지증진,농촌복지증진,432237000,428897000,427841000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,농촌지역개발(농특),63402000,70399000,70409000
2017,농림축산식품부,농어촌구조개선특별회계,농어촌특별세사업계정,농림수산,농업·농촌,회계기금간거래(전출금),회계기금간전출(농특회계),500640000,861526000,1373779000
2017,농림축산식품부,양곡관리특별회계,손익계정,농림수산,농업·농촌,양곡관리,양곡매입 및 관리,1554946000,1404499000,1374899000
2017,농림축산식품부,양곡관리특별회계,손익계정,농림수산,농업·농촌,양곡관리,채무상환(양특),13742000,11900000,11900000
2017,농림축산식품부,양곡관리특별회계,손익계정,농림수산,농업·농촌,한은차입금원금상환,한은차입금원금상환,0,51000000,51000000
2017,농림축산식품부,에너지및자원사업특별회계,융자계정,농림수산,농업·농촌,경쟁력제고,농업에너지이용효율화(융자),16384000,15401000,15401000
2017,농림축산식품부,에너지및자원사업특별회계,투자계정,농림수산,농업·농촌,경쟁력제고,농업에너지이용효율화(투자),35984000,37601000,37601000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,국제협력협상,국제협력협상,34486000,37928000,35787000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산검역검사,검역검사(R&D),21003000,20932000,20932000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산검역검사,검역검사정보화(정보화),7844000,8907000,8907000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산검역검사,동축산물검역검사,11275000,9834000,9751000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산검역검사,식물검역검사및수출지원,11751000,10775000,10775000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,본부기본경비,10183059,10461000,10461000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,본부인건비,49787361,54121551,53806551
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,소속기관기본경비,17207394,17073000,17073000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,소속기관인건비,142720690,145775058,145775058
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,청사확보 및 시설개선,10965000,15673000,15673000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농림축산식품행정지원,행정지원,5339000,4049000,4049000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농수산인력양성,한국농수산대학교육운영(책임운영),24171653,45112961,43788961
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농수산인력양성,"한국농수산대학정보화교육(정보화, 책임운영)",1157000,1231000,1231000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농식품공무원교육원교육운영,농식품공무원교육원교육경비,2430000,2585000,2585000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농식품공무원교육원교육운영,농식품공무원교육원정보화(정보화),458000,457000,457000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농식품기술개발정책연구,농식품기술개발,0,400000,400000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농업생산기반확충,농어촌공사시설관리,163000000,154700000,154700000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,농업생산기반확충,농업기반시설활용,15000000,25000000,23000000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,종자관리,종자원기본경비,2286263,2326000,2326000
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,종자관리,종자원인건비,11745273,11964485,11964485
2017,농림축산식품부,일반회계,,농림수산,농업·농촌,회계기금간거래(전출금),회계기금간전출(일반회계),194136000,176991000,176991000
2017,농림축산식품부,지역발전특별회계,경제발전계정,농림수산,농업·농촌,축산물안전관리,가축방역(지특),0,6900000,6900000
2017,농림축산식품부,지역발전특별회계,경제발전계정,농림수산,농업·농촌,친환경농업육성,친환경농업인프라구축(지특),15180000,7747000,7747000
2017,농림축산식품부,지역발전특별회계,생활기반계정,농림수산,농업·농촌,농업생산기반확충,농업기반정비,151947000,170928000,170928000
2017,농림축산식품부,지역발전특별회계,생활기반계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,농촌자원 복합산업화지원,151925000,152628000,152628000
2017,농림축산식품부,지역발전특별회계,생활기반계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,일반농산어촌개발,986560000,1003570000,1003570000
2017,농림축산식품부,지역발전특별회계,생활기반계정,농림수산,식품업,식품산업육성,지역전략식품산업육성(생활),28833000,25393000,25393000
2017,농림축산식품부,지역발전특별회계,세종특별자치시계정,농림수산,농업·농촌,농업생산기반확충,농업기반정비(세종),1000000,1000000,1000000
2017,농림축산식품부,지역발전특별회계,세종특별자치시계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,농촌자원복합산업화지원(세종),845000,795000,795000
2017,농림축산식품부,지역발전특별회계,세종특별자치시계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,일반농산어촌개발(세종),4972000,5074000,5074000
2017,농림축산식품부,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,농업생산기반확충,농업기반정비(제주),19377000,19563000,19563000
2017,농림축산식품부,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,농촌자원 복합산업화지원(제주),7279000,5132000,5132000
2017,농림축산식품부,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,농촌지역개발 및 도농교류활성화,일반농산어촌개발(제주),18822000,18219000,18219000
2017,농림축산식품부,지역발전특별회계,제주특별자치도계정,농림수산,식품업,식품산업육성,지역전략식품산업육성(제주),2424000,2940000,2940000
2017,농촌진흥청,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,기관운영 및 사업지원,"고객현장지원(농특,구조)",1196000,1198000,1198000
2017,농촌진흥청,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,"현장실용화농업기술(농특,구조)",38465000,36542000,36542000
2017,농촌진흥청,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,전문인력양성,"영농기계화촉진(농특,구조)",2816000,2816000,2828000
2017,농촌진흥청,농어촌구조개선특별회계,구조개선사업계정,농림수산,농업·농촌,지역농업특성화,"농촌생활활력증진(농특,구조)",2381000,2341000,2341000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,농업생명연구단지 이전,5898000,300000,300000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,농촌진흥사업지원(일반),2227000,2128000,2128000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,본청기본경비,9975000,10123000,10123000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,본청인건비,32156753,32396535,32396535
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,성과관리및능력개발,544000,517000,517000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,소속기관기본경비,5735000,6058000,6058000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,소속기관인건비,63232407,64380972,64380972
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,기관운영 및 사업지원,청사확보및시설개선,3021000,2846000,2846000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농가경영능력 향상,국제농업기술협력(일반),20256000,22264000,22264000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농가경영능력 향상,농가경영지원(일반),10540000,10327000,10327000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농가경영능력 향상,농업기술경영연구(일반),6425000,6402000,6402000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농가경영능력 향상,"농촌진흥사업정보화(정보화,일반)",14907000,14201000,15671000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,농업공동연구,122723000,119704000,121854000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,농업기술실용화재단운영,27023000,27967000,28667000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,농업기술실용화재단지방이전,30000000,20127000,20127000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,농업기초기반연구,61341000,61314000,61314000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,농자재관리 및 평가,4236000,3524000,3524000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,작물연구,44179000,46465000,46465000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,차세대바이오그린21,56096000,53406000,53406000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농업신기술 보급,신기술보급사업(일반),38363000,39365000,40115000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농축산물 경쟁력 제고 기술개발,원예특작연구(책임운영),86002356,85534945,86834945
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,농축산물 경쟁력 제고 기술개발,축산연구(책임운영),100733415,106403002,106403002
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,전문인력양성,농업기술위탁교육(수입대체경비),33000,33000,33000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,전문인력양성,농업인력양성및지원(일반),15128000,15693000,15693000
2017,농촌진흥청,일반회계,,농림수산,농업·농촌,지역농업특성화,기술농업지원(일반),17430000,16557000,17057000
2017,농촌진흥청,지역발전특별회계,경제발전계정,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,"지역농업연구기반및전략작목육성(지특, 경제)",21687000,20603000,20603000
2017,농촌진흥청,지역발전특별회계,경제발전계정,농림수산,농업·농촌,지역농업특성화,"6차산업활성화 지원(지특,경제)",27420000,24825000,24825000
2017,농촌진흥청,지역발전특별회계,생활기반계정,농림수산,농업·농촌,지역농업특성화,"지역농촌지도사업활성화지원(지특,생활)",48034000,46383000,46383000
2017,농촌진흥청,지역발전특별회계,세종특별자치시계정,농림수산,농업·농촌,지역농업특성화,"지역농촌지도사업활성화지원(지특,세종)",280000,325000,325000
2017,농촌진흥청,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,농업기초기반 및 실용화 기술개발,"지역농업연구기반및전략작목육성(지특, 제주)",1319000,1253000,1253000
2017,농촌진흥청,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,지역농업특성화,"6차산업활성화 지원(지특,제주)",1346000,910000,910000
2017,농촌진흥청,지역발전특별회계,제주특별자치도계정,농림수산,농업·농촌,지역농업특성화,"지역농촌지도사업활성화지원(지특,제주)",4010000,4010000,4010000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,내부거래지출,회계기금간거래(등특회계),10810000,13273000,13273000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,법원시설 확충 및 유지보수,등기소 확충,18010000,25449000,25449000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,재판활동종합지원,등기업무전산화,52874000,48836000,48836000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,재판활동종합지원,등기업무지원,24723000,22201000,22201000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,재판활동종합지원,본부 기본경비,4962000,5601000,5601000
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,재판활동종합지원,본부 인건비,107974333,111308773,111308773
2017,대법원,등기특별회계,,공공질서및안전,법원및헌재,재판활동종합지원,예비비,1000000,1000000,1000000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,법원시설 확충 및 유지보수,법원시설관리 등,43665000,38495000,38495000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,가족관계등록사무지원,20905000,20938000,20938000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,가족등록업무전산화,19472000,18536000,18536000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,공정한재판운영,55143000,56821000,56821000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,디지털도서관개발 및 운영,1649000,1484000,1484000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,법관등 전문화 및 국제화,8326000,9236000,9236000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,법원예비금,600000,600000,600000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,본부 기본경비,66121000,69672000,69672000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,본부인건비,941521955,995373007,995373007
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,사법업무 전산화,56195000,59154000,59154000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,사법운영지원,64125000,77496000,77416000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,사법행정효율성증진,3914000,5164000,5164000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,소속기관 기본경비,6023000,5509000,5509000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,소속기관 인건비,29893463,27128111,27078111
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,재판청구권 실현,86481000,63807000,63617000
2017,대법원,일반회계,,공공질서및안전,법원및헌재,재판활동종합지원,전문재판강화,1455000,32416000,32636000
