"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도정부안(천원)","금년도국회확정(천원)"
"2008","건설교통부","국가균형발전특별회계","지역개발사업계정","재산수입","관유물대여료","토지대여료","110000","110000"
"2008","건설교통부","국가균형발전특별회계","지역개발사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","792000","792000"
"2008","건설교통부","국가균형발전특별회계","지역개발사업계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","920000","920000"
"2008","건설교통부","국가균형발전특별회계","지역혁신사업계정","경상이전수입","기타경상이전수입","법정부담금","20680000","20680000"
"2008","건설교통부","일반회계",,"경상이전수입","가산금","가산금","7000","7000"
"2008","건설교통부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","15695000","15695000"
"2008","건설교통부","일반회계",,"경상이전수입","벌금및몰수금","벌금","713000","713000"
"2008","건설교통부","일반회계",,"경상이전수입","변상금및위약금","변상금","592000","592000"
"2008","건설교통부","일반회계",,"경상이전수입","변상금및위약금","위약금","12000","12000"
"2008","건설교통부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","6000","6000"
"2008","건설교통부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","2835000","2835000"
"2008","건설교통부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","174000","174000"
"2008","건설교통부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1247000","1247000"
"2008","건설교통부","일반회계",,"재산수입","관유물대여료","건물대여료","11000","11000"
"2008","건설교통부","일반회계",,"재산수입","관유물대여료","토지대여료","1224000","1224000"
"2008","건설교통부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","331000","331000"
"2008","건설교통부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","51000","51000"
"2008","건설교통부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","177000","177000"
"2008","건설교통부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","23000","23000"
"2008","건설교통부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","2562000","2562000"
"2008","경찰청","경찰병원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","3000","3000"
"2008","경찰청","경찰병원","손익계정","경상이전수입","변상금및위약금","위약금","12000","12000"
"2008","경찰청","경찰병원","손익계정","관유물매각대","고정자산매각대","기타고정자산매각대","300000","300000"
"2008","경찰청","경찰병원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","19336000","19336000"
"2008","경찰청","경찰병원","손익계정","재산수입","관유물대여료","건물대여료","45000","45000"
"2008","경찰청","경찰병원","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","1000","1000"
"2008","경찰청","경찰병원","손익계정","전년도이월금","전년도이월금","전년도이월금","2252149","2252149"
"2008","경찰청","경찰병원","자본계정","전년도이월금","전년도이월금","전년도이월금","1495200","1495200"
"2008","경찰청","운전면허시험관리단","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","30000","30000"
"2008","경찰청","운전면허시험관리단","손익계정","관유물매각대","고정자산매각대","기계기구매각대","50000","50000"
"2008","경찰청","운전면허시험관리단","손익계정","관유물매각대","토지및무형자산매각대","토지매각대","8100000","8100000"
"2008","경찰청","운전면허시험관리단","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","70411000","70411000"
"2008","경찰청","운전면허시험관리단","손익계정","재산수입","관유물대여료","건물대여료","400000","400000"
"2008","경찰청","운전면허시험관리단","손익계정","재산수입","관유물대여료","토지대여료","80000","80000"
"2008","경찰청","운전면허시험관리단","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","20000","20000"
"2008","경찰청","운전면허시험관리단","손익계정","재화및용역판매수입","잡수입","기타잡수입","1500000","1500000"
"2008","경찰청","운전면허시험관리단","손익계정","전년도이월금","전년도이월금","전년도이월금","1848000","1848000"
"2008","경찰청","운전면허시험관리단","자본계정","전년도이월금","전년도이월금","전년도이월금","852000","852000"
"2008","경찰청","일반회계",,"경상이전수입","가산금","가산금","12500000","12500000"
"2008","경찰청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","4005808","4005808"
"2008","경찰청","일반회계",,"경상이전수입","벌금및몰수금","벌금","819441400","819441400"
"2008","경찰청","일반회계",,"경상이전수입","변상금및위약금","변상금","149941","149941"
"2008","경찰청","일반회계",,"경상이전수입","변상금및위약금","위약금","1227000","1227000"
"2008","경찰청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","137000","137000"
"2008","경찰청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","2030178","2030178"
"2008","경찰청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","222000","222000"
"2008","경찰청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","5100000","5100000"
"2008","경찰청","일반회계",,"재산수입","관유물대여료","건물대여료","351958","351958"
"2008","경찰청","일반회계",,"재산수입","관유물대여료","기타관유물대여료","7742","7742"
"2008","경찰청","일반회계",,"재산수입","관유물대여료","토지대여료","291441","291441"
"2008","경찰청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","138595","138595"
"2008","경찰청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","6183000","6183000"
"2008","공정거래위원회","일반회계",,"경상이전수입","가산금","가산금","331075","331075"
"2008","공정거래위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","91850","91850"
"2008","공정거래위원회","일반회계",,"경상이전수입","벌금및몰수금","벌금","136063555","136063555"
"2008","공정거래위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","8666","8666"
"2008","공정거래위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","355","355"
"2008","공정거래위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","59","59"
"2008","과학기술부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","626000","626000"
"2008","과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","310000","310000"
"2008","과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","토지대여료","30000","30000"
"2008","과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","2000","2000"
"2008","과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","112000","112000"
"2008","과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","수탁사업예납금","50000","50000"
"2008","과학기술부","국립중앙과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","272000","272000"
"2008","과학기술부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","2000"
"2008","과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","기타잡수입","5000","5000"
"2008","과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","수탁사업예납금","5000","5000"
"2008","과학기술부","국립중앙과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","30000","30000"
"2008","과학기술부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","4610000","4610000"
"2008","과학기술부","일반회계",,"경상이전수입","벌금및몰수금","벌금","70000","70000"
"2008","과학기술부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","384000","384000"
"2008","과학기술부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1000","1000"
"2008","관세청","일반회계",,"경상이전수입","가산금","가산금","4749000","4749000"
"2008","관세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","258000","258000"
"2008","관세청","일반회계",,"경상이전수입","벌금및몰수금","몰수금","3651000","3651000"
"2008","관세청","일반회계",,"경상이전수입","벌금및몰수금","벌금","4416000","4416000"
"2008","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","111000","111000"
"2008","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","30000","30000"
"2008","관세청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","10000","10000"
"2008","관세청","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","1775000","1775000"
"2008","관세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","14000","14000"
"2008","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","422000","422000"
"2008","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","126000","126000"
"2008","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","6000","6000"
"2008","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","1385000","1385000"
"2008","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","41000","41000"
"2008","교육인적자원부","국립국제교육원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","60000","60000"
"2008","교육인적자원부","국립국제교육원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","995200","995200"
"2008","교육인적자원부","국립국제교육원","손익계정","재산수입","관유물대여료","건물대여료","2561","2561"
"2008","교육인적자원부","국립국제교육원","손익계정","전년도이월금","전년도이월금","전년도이월금","1900635","1900635"
"2008","교육인적자원부","일반회계",,"경상이전수입","가산금","가산금","68657","68657"
"2008","교육인적자원부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","6490509","6490509"
"2008","교육인적자원부","일반회계",,"경상이전수입","변상금및위약금","변상금","65304","65304"
"2008","교육인적자원부","일반회계",,"경상이전수입","변상금및위약금","위약금","482965","482965"
"2008","교육인적자원부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","98096","98096"
"2008","교육인적자원부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","40949","40949"
"2008","교육인적자원부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","4795081","4795081"
"2008","교육인적자원부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","20823648","20823648"
"2008","교육인적자원부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1499395","1499395"
"2008","교육인적자원부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","5522017","5522017"
"2008","교육인적자원부","일반회계",,"재산수입","관유물대여료","건물대여료","6051527","6051527"
"2008","교육인적자원부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","138809","138809"
"2008","교육인적자원부","일반회계",,"재산수입","관유물대여료","토지대여료","810889","810889"
"2008","교육인적자원부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","4085254","4085254"
"2008","교육인적자원부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","709023","709023"
"2008","교육인적자원부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","885343","885343"
"2008","교육인적자원부","일반회계",,"재화및용역판매수입","실습수입","실습수입","1806465","1806465"
"2008","교육인적자원부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","221209597","221209597"
"2008","교육인적자원부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","14562783","14562783"
"2008","교육인적자원부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","5373486","5373486"
"2008","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","784680","784680"
"2008","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","11365","11365"
"2008","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","6486","6486"
"2008","국가보훈처","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2178","2178"
"2008","국가보훈처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1000","1000"
"2008","국가인권위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","10000","10000"
"2008","국가정보원","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","698000","698000"
"2008","국가청소년위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","150000","150000"
"2008","국가청소년위원회","일반회계",,"경상이전수입","벌금및몰수금","벌금","3000","3000"
"2008","국가청소년위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2000","2000"
"2008","국무총리실","일반회계",,"경상이전수입","가산금","가산금","93000","93000"
"2008","국무총리실","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","359625","359625"
"2008","국무총리실","일반회계",,"경상이전수입","벌금및몰수금","벌금","11412000","11412000"
"2008","국무총리실","일반회계",,"융자및전대차관원금회수","전대차관원금회수","통화금융기관전대차관원금회수","818404","818404"
"2008","국무총리실","일반회계",,"재산수입","전대차관이자수입","통화금융기관전대차관이자수입","310544","310544"
"2008","국방부","국방·군사시설이전특별회계",,"경상이전수입","가산금","가산금","152000","152000"
"2008","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1054000","1054000"
"2008","국방부","국방·군사시설이전특별회계",,"경상이전수입","변상금및위약금","위약금","410000","410000"
"2008","국방부","국방·군사시설이전특별회계",,"관유물매각대","고정자산매각대","건물매각대","541000","541000"
"2008","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","입목죽매각대","90000","90000"
"2008","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","327616000","325216000"
"2008","국방부","국방·군사시설이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","8000","8000"
"2008","국방부","국방홍보원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","130000","130000"
"2008","국방부","국방홍보원","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","3848000","3848000"
"2008","국방부","국방홍보원","손익계정","전년도이월금","전년도이월금","전년도이월금","607000","607000"
"2008","국방부","국방홍보원","자본계정","전년도이월금","전년도이월금","전년도이월금","75000","75000"
"2008","국방부","일반회계",,"경상이전수입","가산금","가산금","65000","65000"
"2008","국방부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","19128000","19128000"
"2008","국방부","일반회계",,"경상이전수입","벌금및몰수금","몰수금","101000","101000"
"2008","국방부","일반회계",,"경상이전수입","벌금및몰수금","벌금","2919000","2919000"
"2008","국방부","일반회계",,"경상이전수입","변상금및위약금","변상금","2618000","2618000"
"2008","국방부","일반회계",,"경상이전수입","변상금및위약금","위약금","7079000","7079000"
"2008","국방부","일반회계",,"재산수입","관유물대여료","건물대여료","911000","911000"
"2008","국방부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","298000","298000"
"2008","국방부","일반회계",,"재산수입","관유물대여료","토지대여료","2317000","2317000"
"2008","국방부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","280000","280000"
"2008","국방부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","287000","287000"
"2008","국방부","일반회계",,"재화및용역판매수입","병원수입","병원수입","6083000","6083000"
"2008","국방부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","5524000","5524000"
"2008","국방부","주한미군기지이전특별회계",,"경상이전수입","변상금및위약금","변상금","10000","10000"
"2008","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","22612704","22612704"
"2008","국방부","주한미군기지이전특별회계",,"재산수입","관유물대여료","토지대여료","230000","230000"
"2008","국방부","주한미군기지이전특별회계",,"정부내부수입및기타","예수금","기금예수금","100000000","100000000"
"2008","국세청","일반회계",,"경상이전수입","가산금","가산금","752193000","752193000"
"2008","국세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","3853000","3853000"
"2008","국세청","일반회계",,"경상이전수입","벌금및몰수금","몰수금","11000","11000"
"2008","국세청","일반회계",,"경상이전수입","벌금및몰수금","벌금","26572000","26572000"
"2008","국세청","일반회계",,"경상이전수입","변상금및위약금","변상금","245000","245000"
"2008","국세청","일반회계",,"경상이전수입","변상금및위약금","위약금","3627000","3627000"
"2008","국세청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","506000","506000"
"2008","국세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1799002","1799002"
"2008","국세청","일반회계",,"재산수입","관유물대여료","건물대여료","109773","109773"
"2008","국세청","일반회계",,"재산수입","관유물대여료","토지대여료","9099","9099"
"2008","국세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","155000","155000"
"2008","국정홍보처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","30000","30000"
"2008","국정홍보처","일반회계",,"경상이전수입","변상금및위약금","위약금","1000","1000"
"2008","국정홍보처","일반회계",,"수입대체경비수입","잡수입","기타잡수입","458164","458164"
"2008","국정홍보처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","70500","70500"
"2008","국회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","220000","1186000"
"2008","국회","일반회계",,"경상이전수입","변상금및위약금","위약금","16000","16000"
"2008","국회","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","12000","12000"
"2008","국회","일반회계",,"수입대체경비수입","잡수입","기타잡수입","100000","100000"
"2008","국회","일반회계",,"재산수입","관유물대여료","건물대여료","47000","47000"
"2008","국회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","5000","5000"
"2008","국회","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","150000","150000"
"2008","국회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","50000","50000"
"2008","기상청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","69000","69000"
"2008","기상청","일반회계",,"경상이전수입","변상금및위약금","위약금","50000","50000"
"2008","기상청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","6000","6000"
"2008","기상청","일반회계",,"재산수입","관유물대여료","건물대여료","18629","18629"
"2008","기상청","일반회계",,"재산수입","관유물대여료","토지대여료","2256","2256"
"2008","기상청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","680000","680000"
"2008","기상청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1000","1000"
"2008","기획예산처","국가균형발전특별회계","지역개발사업계정","내국세","주세","주세","2025120000","2024720000"
"2008","기획예산처","국가균형발전특별회계","지역개발사업계정","전년도이월금","전년도이월금","전년도이월금","26792000","26792000"
"2008","기획예산처","국가균형발전특별회계","지역혁신사업계정","내국세","주세","주세","506280000","506180000"
"2008","기획예산처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","435000","435000"
"2008","노동부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","10000","10000"
"2008","노동부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","법정부담금","5000","5000"
"2008","노동부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","13910000","13910000"
"2008","노동부","일반회계",,"경상이전수입","벌금및몰수금","벌금","8331000","8331000"
"2008","노동부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","17000","17000"
"2008","노동부","일반회계",,"재산수입","관유물대여료","건물대여료","13000","13000"
"2008","노동부","일반회계",,"재산수입","관유물대여료","토지대여료","2000","2000"
"2008","노동부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1825000","1825000"
"2008","노동부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","5000","5000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","34856000","34856000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","법정부담금","17898000","17898000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","748217000","748217000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","18345000","18345000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산수입","361000","361000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","전년도이월금","전년도이월금","전년도이월금","26791000","26791000"
"2008","농림부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","예수금","기금예수금","200000000","200000000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","4086000","4086000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","농어촌특별세","농어촌특별세","농어촌특별세","3678700000","3636000000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","33561000","33561000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","3533000","3533000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타재산수입","1164000","1164000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","17638000","17638000"
"2008","농림부","농어촌구조개선특별회계","농어촌특별세사업계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","15705000","15705000"
"2008","농림부","양곡관리특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","356","356"
"2008","농림부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","미곡판매수입","729516046","729516046"
"2008","농림부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","부산물기타판매수입료","5525722","5525722"
"2008","농림부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","잡곡판매수입","21358041","21358041"
"2008","농림부","양곡관리특별회계","손익계정","재화및용역판매수입","잡수입","기타잡수입","4360912","4360912"
"2008","농림부","양곡관리특별회계","손익계정","전년도이월금","전년도이월금","전년도이월금","1","1"
"2008","농림부","양곡관리특별회계","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2","2"
"2008","농림부","양곡관리특별회계","자본계정","전년도이월금","전년도이월금","전년도이월금","1","1"
"2008","농림부","일반회계",,"경상이전수입","가산금","가산금","5000","5000"
"2008","농림부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","4675000","4675000"
"2008","농림부","일반회계",,"경상이전수입","벌금및몰수금","벌금","366000","366000"
"2008","농림부","일반회계",,"경상이전수입","변상금및위약금","변상금","236000","236000"
"2008","농림부","일반회계",,"경상이전수입","변상금및위약금","위약금","4000","4000"
"2008","농림부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","36000","36000"
"2008","농림부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","2282000","2282000"
"2008","농림부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","575000","575000"
"2008","농림부","일반회계",,"재산수입","관유물대여료","건물대여료","74000","74000"
"2008","농림부","일반회계",,"재산수입","관유물대여료","토지대여료","391000","391000"
"2008","농림부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2000","2000"
"2008","농림부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","1113901","1113901"
"2008","농림부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","39000","39000"
"2008","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","100000","100000"
"2008","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산수입","5000","5000"
"2008","농촌진흥청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","545600","545600"
"2008","농촌진흥청","일반회계",,"경상이전수입","변상금및위약금","위약금","58000","58000"
"2008","농촌진흥청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","5000","5000"
"2008","농촌진흥청","일반회계",,"관유물매각대","재고자산매각대및유동자산","유동자산매각대","5000","5000"
